-0.5762	-0.4089	-0.2637	-0.0623
-0.6995	-0.7422	-0.7520	-0.7324
-0.0232	0.0977	0.2234	0.3333
0.7556	0.7434	0.7178	0.6714
-0.0879	-0.2295	-0.3601	-0.4626
-0.7068	-0.6592	-0.5884	-0.4932
0.4089	0.5042	0.5847	0.6592
0.5469	0.4285	0.2856	0.1514
-0.6836	-0.7263	-0.7495	-0.7458
-0.7117	-0.7446	-0.7495	-0.7324
0.0818	0.2307	0.3613	0.4797
0.4639	0.3381	0.1965	0.0549
-0.6604	-0.7239	-0.7471	-0.7483
-0.0256	0.1294	0.2808	0.4041
0.6982	0.6128	0.5273	0.4089
-0.4309	-0.5396	-0.6299	-0.6970
-0.3577	-0.2454	-0.1282	-0.0098
-0.6055	-0.5127	-0.4224	-0.3247
0.5212	0.6079	0.6702	0.7422
0.3284	0.2002	0.0647	-0.0537
-0.7349	-0.7495	-0.7495	-0.7275
-0.1184	0.0171	0.1367	0.2588
0.7471	0.7275	0.6836	0.6091
-0.3577	-0.4553	-0.5444	-0.6152
-0.5322	-0.4370	-0.3149	-0.2002
0.6714	0.7178	0.7458	0.7556
0.5005	0.6030	0.6702	0.7214
0.4822	0.2783	0.1660	0.0403
-0.6787	-0.7446	-0.7471	-0.7324
0.0476	0.1709	0.2881	0.4065
0.7495	0.7251	0.6763	0.6177
-0.2209	-0.3516	-0.5444	-0.6311
-0.1660	-0.0452	0.0745	0.1990
0.7556	0.7434	0.7227	0.6775
0.6982	0.7361	0.7507	0.7446
-0.1184	-0.2405	-0.3650	-0.4858
-0.7092	-0.6555	-0.5859	-0.5017
0.5811	0.6543	0.7019	0.7373
0.3003	0.1758	0.0598	-0.0769
-0.7532	-0.7312	-0.6897	-0.6360
0.4016	0.4932	0.5737	0.6433
0.5750	0.4932	0.4028	0.2869
0.7446	0.7141	0.6519	0.5627
-0.3613	-0.4968	-0.6091	-0.6836
-0.4358	-0.3174	-0.2185	-0.1013
0.7166	0.7434	0.7568	0.7446
-0.2832	-0.3955	-0.5188	-0.6079
-0.4932	-0.4041	-0.2917	-0.1733
0.6616	0.7141	0.7434	0.7556
-0.1038	-0.2161	-0.3308	-0.4285
0.3857	0.2441	0.0977	-0.0488
-0.7385	-0.7520	-0.7397	-0.6934
0.1050	0.2283	0.3918	0.4919
0.5652	0.4724	0.3479	0.2368
-0.6726	-0.7239	-0.7495	-0.7507
-0.1611	-0.0525	0.0696	0.1953
0.7471	0.7507	0.7385	0.7080
0.0549	-0.0708	-0.1855	-0.2979
0.5701	0.4602	0.3088	0.1624
-0.7202	-0.7495	-0.7471	-0.7117
0.0659	0.2258	0.3687	0.5054
0.5078	0.4102	0.3064	0.1831
-0.6995	-0.7397	-0.7520	-0.7458
-0.0354	0.1013	0.2173	0.3467
0.6482	0.5737	0.4858	0.3882
-0.5457	-0.6348	-0.6897	-0.7275
-0.0696	-0.1953	-0.3125	-0.4211
-0.7019	-0.6482	-0.5493	-0.4492
0.4224	0.5383	0.6128	0.6738
0.2820	0.1611	0.0122	-0.1294
-0.7483	-0.7239	-0.6775	-0.6030
0.4089	0.5042	0.5896	0.6592
0.5237	0.4187	0.3088	0.1990
-0.6702	-0.7153	-0.7446	-0.7507
-0.3064	-0.4199	-0.5188	-0.5981
-0.6494	-0.5811	-0.5029	-0.3943
0.5469	0.6311	0.6970	0.7373
0.1208	-0.0134	-0.1355	-0.2563
-0.7202	-0.6641	-0.5859	-0.4956
0.3699	0.4700	0.5530	0.6299
0.6091	0.5176	0.4102	0.2759
-0.5664	-0.6348	-0.6982	-0.7385
-0.1501	-0.2686	-0.3882	-0.4834
-0.6543	-0.5859	-0.4822	-0.3870
0.5151	0.6055	0.6702	0.7129
0.0684	-0.0476	-0.1697	-0.2881
-0.7349	-0.6982	-0.6409	-0.5713
0.2869	0.3918	0.4883	0.5676
0.5029	0.4053	0.3015	0.1904
-0.6421	-0.6921	-0.7312	-0.7483
-0.2051	-0.0867	0.0305	0.1489
-0.6128	-0.5444	-0.4639	-0.3638
0.4736	0.5591	0.6311	0.6897
0.4480	0.3271	0.2209	0.1001
-0.7507	-0.7520	-0.7263	-0.6885
0.1563	0.2905	0.4236	0.5396
0.6567	0.5847	0.5017	0.4199
-0.5981	-0.6592	-0.7080	-0.7410
-0.2954	-0.1770	-0.0476	0.0732
0.7214	0.7507	0.7532	0.7336
0.4871	0.5737	0.6494	0.7007
0.4639	0.3589	0.2332	0.1074
-0.6812	-0.7288	-0.7495	-0.7483
0.3027	0.4004	0.5115	0.5933
0.5261	0.4309	0.3271	0.2063
-0.6787	-0.7214	-0.7446	-0.7483
-0.0024	0.1196	0.2332	0.3467
0.7397	0.7092	0.6628	0.5933
0.7373	0.7507	0.7507	0.7239
0.0403	-0.0867	-0.2478	-0.3528
-0.7300	-0.6897	-0.6409	-0.5664
0.5396	0.6165	0.6836	0.7263
0.1147	-0.0159	-0.1465	-0.2649
-0.7300	-0.6897	-0.6299	-0.5591
0.1990	0.3088	0.4211	0.5151
0.5029	0.4028	0.2991	0.1880
0.6689	0.6055	0.5225	0.4248
-0.5505	-0.6299	-0.6982	-0.7300
-0.3137	-0.1746	-0.0500	0.0659
0.7520	0.7385	0.7043	0.6567
-0.3320	-0.4370	-0.5359	-0.6128
-0.5164	-0.4199	-0.3149	-0.2075
0.6177	0.6860	0.7300	0.7495
0.2588	0.1428	0.0256	-0.0952
0.6921	0.6372	0.5481	0.4504
-0.5042	-0.5811	-0.6616	-0.7117
-0.4517	-0.3491	-0.2344	-0.0977
0.7263	0.6763	0.6104	0.5371
-0.5591	-0.6299	-0.6873	-0.7251
-0.2832	-0.1624	-0.0342	0.1050
0.7397	0.7092	0.6653	0.5994
-0.3760	-0.4761	-0.5652	-0.6396
-0.1733	-0.3027	-0.3992	-0.5115
-0.6604	-0.5835	-0.4944	-0.3845
0.4895	0.5774	0.6519	0.7080
0.1440	0.0171	-0.0964	-0.2283
-0.7434	-0.7104	-0.6616	-0.6030
0.3442	0.4468	0.5383	0.6116
0.6201	0.5481	0.4541	0.3491
